ID,DEP_NOM,DEP_NUM,FRANCE,FACADE,TYPE,TRANSITION,COMMUNE,POINT,LONG,LAT,QEB_2013,QEB_2014,QEB_2015,QEB_2016,QEB_2017,QEB_2018,QEB_2019,QEB_2020
"1",AIN,"01",Métropole,Métropole,douce,,ANGLEFORT,PLAN D'EAU D'ANGLEFORT,,,,,,,,,5N,5N
"2",AIN,"01",Métropole,Métropole,douce,,BOURG-EN-BRESSE,BOURG EN BRESSE - PLAN D'EAU DU PARC DE LOISIRS DE BOUVENT,5.261290000000000,46.189200000000000,6E,6E,6E,6P,6E,6E,6E,5E
"3",AIN,"01",Métropole,Métropole,douce,,BREGNIER-CORDON,BREGNIER-CORDON - PLAN D'EAU COMMUNAL DE GLANDIEU,5.609480000000000,45.656599999999997,5B,5E,5E,5E,5E,,4E,1N
"4",AIN,"01",Métropole,Métropole,douce,,CHARIX,CHARIX - LAC GENIN,5.696130000000000,46.220199999999998,5E,5E,5E,5E,5E,5E,5E,5E
"5",AIN,"01",Métropole,Métropole,douce,,CHAZEY-SUR-AIN,CHAZEY-SUR-AIN - PLAN D'EAU COMMUNAL EN AVAL DU PONT DE CHAZEY,5.238850000000000,45.902400000000000,5E,5E,5E,5E,5E,5E,5E,5E
"6",AIN,"01",Métropole,Métropole,douce,,CHAZEY-SUR-AIN,CHAZEY-SUR-AIN - RIVE GAUCHE DE L'AIN EN AMONT DU PONT SUR L'AIN,5.233970000000000,45.907899999999998,5E,5E,5E,5E,5E,5E,5E,5E
"7",AIN,"01",Métropole,Métropole,douce,,CORMORANCHE-SUR-SAONE,"CORMORANCHE/SAONE PLAN D'EAU DE LA BASE DE LOISIRS ""LA PIERRE THORION""",4.825200000000000,46.253000000000000,7E,7E,7E,7E,7E,7E,7E,6E
"8",AIN,"01",Métropole,Métropole,douce,,CULOZ,CULOZ - PLAN D'EAU DU CAMPING COMMUNAL,5.792740000000000,45.852100000000000,5E,6E,5E,5E,,,,
"9",AIN,"01",Métropole,Métropole,douce,,DIVONNE-LES-BAINS,DIVONNE-LES-BAINS - LAC DE DIVONNE,6.149460000000000,46.353999999999999,6E,7E,7E,7E,6E,6E,7E,5E
"10",AIN,"01",Métropole,Métropole,douce,,HAUTECOURT-ROMANECHE,HAUTECOURT-ROMANECHE - PLAGE DE L'ILE CHAMBOD RIVIERE D'AIN,5.432370000000000,46.129399999999997,5E,5E,5E,5E,5E,5E,5E,5E
"11",AIN,"01",Métropole,Métropole,douce,,MALAFRETAZ,"MALAFRETAZ - PLAN D'EAU DE LA BASE DE PLEIN AIR ""LA PLAINE TONIQUE""",5.139000000000000,46.340899999999998,6E,6E,6E,7E,7E,7E,7E,7E
"12",AIN,"01",Métropole,Métropole,douce,,MASSIGNIEU-DE-RIVES,"MASSIGNIEU DE RIVES - PLAGE DU ""LIT AU ROI"" CANAL DU RHONE",5.769040000000000,45.768700000000003,6B,5E,5E,5E,5E,5E,5E,5E
"13",AIN,"01",Métropole,Métropole,douce,,MURS-ET-GELIGNIEUX,MURS ET GELIGNIEUX - PLAN D'EAU DU CUCHET CANAL DU RHONE,5.642100000000000,45.637000000000000,5S,5B,5B,5S,,,,
"14",AIN,"01",Métropole,Métropole,douce,,NANTUA,LAC DE NANTUA - PLAGE DE LA COLONNE,,,,,,,,,5N,5N
"15",AIN,"01",Métropole,Métropole,douce,,NANTUA,NANTUA - PLAGE DU STADE NAUTIQUE LAC DE NANTUA,5.597440000000000,46.161499999999997,5E,5E,5E,5E,5E,5E,5E,5E
"16",AIN,"01",Métropole,Métropole,douce,,POIZAT-LALLEYRIAT (LE),PLAN D'EAU DE LE POIZAT - LALLEYRIAT,,,,,,,,,7N,5N
"17",AIN,"01",Métropole,Métropole,douce,,POLLIEU,POLLIEU - PLAGE DU LAC DE BARTERAND,5.746370000000000,45.786799999999999,5E,5E,5E,5E,5E,5E,5E,5E
"18",AIN,"01",Métropole,Métropole,douce,,PONT-D'AIN,PONT D'AIN - RIVE GAUCHE DE L'AIN EN AMONT DU PONT SUR L'AIN,5.338480000000000,46.047800000000002,5E,5E,5E,5E,5E,5E,5E,5E
"19",AIN,"01",Métropole,Métropole,douce,,PONT-DE-VAUX,PONT-DE-VAUX - RIVE GAUCHE DE LA SAONE EN AVAL DU PONT DE FLEURVILLE,4.896950000000000,46.447299999999998,5E,5E,5E,5E,5E,5N,5E,5E
"20",AIN,"01",Métropole,Métropole,douce,,PRIAY,PRIAY - RIVE GAUCHE DE L'AIN EN AMONT DU PONT,5.296510000000000,46.004800000000003,5E,5E,5E,5E,5E,5E,5E,1N
"21",AIN,"01",Métropole,Métropole,douce,,SAINT-MAURICE-DE-GOURDANS,ST-MAURICE-DE-GOURDANS - RIVE DROITE DE L'AIN CAMPING,5.187330000000000,45.807600000000001,5E,5E,5E,5E,5E,5E,5B,5E
"22",AIN,"01",Métropole,Métropole,douce,,SERRIERES-DE-BRIORD,SERRIERES DE BRIORD - PLAGE DU POINT VERT RIVE DROITE DU RHONE,5.426540000000000,45.817300000000003,5S,4B,4B,4B,4B,5B,5B,5E
"23",AIN,"01",Métropole,Métropole,douce,,SEYSSEL,"SEYSSEL - PLAN D'EAU ""LES GOUILLES""",5.833150000000000,45.949300000000001,5E,5E,5E,5E,5E,5E,5E,5E
"24",AIN,"01",Métropole,Métropole,douce,,VAL-REVERMONT,VAL-REVERMONT - PLAN D'EAU DE LA GRANGE DU PIN,5.356210000000000,46.304200000000002,5E,5E,5E,6E,5E,5E,5B,5E
"25",AIN,"01",Métropole,Métropole,douce,,VIRIEU-LE-GRAND,VIRIEU LE GRAND - LAC DE VIRIEU,5.641630000000000,45.829099999999997,5E,5E,5E,5E,5E,5E,5E,5E
"26",AISNE,"02",Métropole,Métropole,douce,,BERNY-RIVIERE,BAIGNADE DU CAMPING,3.136780000000000,49.404299999999999,9E,9E,10E,9E,,,,
"27",AISNE,"02",Métropole,Métropole,douce,,CHAMOUILLE,CENTER PARCS CHAMOUILLE,3.679780000000000,49.465499999999999,4E,5E,5E,5E,6E,6E,7E,8E
"28",AISNE,"02",Métropole,Métropole,douce,,MONAMPTEUIL,BASSIN DE MONAMPTEUIL,3.556140000000000,49.469299999999997,9E,9E,8E,7E,8E,10E,10E,6B
"29",AISNE,"02",Métropole,Métropole,douce,,SAINT-QUENTIN,ÉTANG D ISLE,3.301190000000000,49.842399999999998,5B,6B,5B,5I,5I,8I,8I,
"30",AISNE,"02",Métropole,Métropole,douce,,TERGNIER,LA FRETTE,3.309590000000000,49.647599999999997,8E,8E,8E,7E,8E,9E,8E,6E
"31",ALLIER,"03",Métropole,Métropole,douce,,ISLE-ET-BARDAIS,ETANG DE PIROT,2.796640000000000,46.677999999999997,5E,5E,5E,5E,,,,
"32",ALLIER,"03",Métropole,Métropole,douce,,PIERREFITTE-SUR-LOIRE,PLAN D'EAU COMMUNAL,3.807760000000000,46.506100000000004,5E,5E,5E,5E,5S,3N,1N,1N
"33",ALLIER,"03",Métropole,Métropole,douce,,SAINT-BONNET-TRONCAIS,ETANG DE ST-BONNET,2.688330000000000,46.655200000000001,5B,5E,5E,5E,7S,5I,5I,4I
"34",ALLIER,"03",Métropole,Métropole,douce,,TREIGNAT,ETANG D'HERCULAT,2.365820000000000,46.356400000000001,5E,5E,5E,5E,5E,5E,5E,4E
"35",ALLIER,"03",Métropole,Métropole,douce,,VICHY,PLAGE DES CELESTINS,3.420050000000000,46.119100000000003,7I,5I,8I,8I,5I,7I,9I,10I
"36",ALLIER,"03",Métropole,Métropole,douce,,VIEURE,ETANG DE VIEURE,2.910580000000000,46.504300000000001,5E,5E,5E,5E,5E,5E,5E,5E
"37",ALPES-DE-HAUTE-PROVENCE,"04",Métropole,Métropole,douce,,CASTELLANE,PLAGE DU CHEIRON,6.519940000000000,43.875100000000003,5E,5E,5E,5E,5E,5E,5E,5E
"38",ALPES-DE-HAUTE-PROVENCE,"04",Métropole,Métropole,douce,,ENTREVAUX,CAMPING DU BREC,6.798330000000000,43.961399999999998,7E,6E,6E,6E,6E,6E,6E,7E
"39",ALPES-DE-HAUTE-PROVENCE,"04",Métropole,Métropole,douce,,ESPARRON-DE-VERDON,BOUT DU CHEMIN DES TUILIERES,5.965730000000000,43.728900000000003,6E,5E,5E,6E,6B,5E,5B,5E
"40",ALPES-DE-HAUTE-PROVENCE,"04",Métropole,Métropole,douce,,ESPARRON-DE-VERDON,DEUXIEME ANSE APRES LA BASE NAUTIQUE,5.967090000000000,43.737499999999997,6E,5E,5E,5E,5E,5E,5E,5E
"41",ALPES-DE-HAUTE-PROVENCE,"04",Métropole,Métropole,douce,,ESPARRON-DE-VERDON,PREMIERE ANSE APRES BASE NAUTIQUE,5.968280000000000,43.737000000000002,6E,5E,5E,5E,5E,5E,5E,5E
"42",ALPES-DE-HAUTE-PROVENCE,"04",Métropole,Métropole,douce,,JAUSIERS,PLAN D'EAU DE JAUSIERS,,,,,,,,,5N,9N
"43",ALPES-DE-HAUTE-PROVENCE,"04",Métropole,Métropole,douce,,LAUZET-UBAYE (LE),LE BOUAS,6.335190000000000,44.466000000000001,,5N,5N,5N,5E,5E,5E,5E
"44",ALPES-DE-HAUTE-PROVENCE,"04",Métropole,Métropole,douce,,LAUZET-UBAYE (LE),PLAN D'EAU DU VILLAGE,6.432300000000000,44.428199999999997,5E,5E,5E,5E,5E,5E,5E,5E
"45",ALPES-DE-HAUTE-PROVENCE,"04",Métropole,Métropole,douce,,MANOSQUE,PLAN D'EAU DES VANNADES,5.840710000000000,43.832299999999996,8E,8E,8E,8E,5E,5E,6E,7E
"46",ALPES-DE-HAUTE-PROVENCE,"04",Métropole,Métropole,douce,,MOUSTIERS-SAINTE-MARIE,LA CADENO,6.228900000000000,43.805700000000002,5E,7E,7E,5E,5E,6E,6E,8E
"47",ALPES-DE-HAUTE-PROVENCE,"04",Métropole,Métropole,douce,,MOUSTIERS-SAINTE-MARIE,PONT DU GALETAS,6.246670000000000,43.802900000000001,5E,7E,7E,5E,5E,6E,6E,8E
"48",ALPES-DE-HAUTE-PROVENCE,"04",Métropole,Métropole,douce,,ORAISON,PLAN D'EAU DES BUISSONNADES,5.888040000000000,43.886499999999998,7E,7E,7E,7E,7E,7E,7E,6E
"49",ALPES-DE-HAUTE-PROVENCE,"04",Métropole,Métropole,douce,,PONTIS,COLONIE JEUNESSE AVENIR,6.347650000000000,44.511800000000001,5E,4E,4E,4E,4E,4E,3E,4E
"50",ALPES-DE-HAUTE-PROVENCE,"04",Métropole,Métropole,douce,,SAINT-ANDRE-LES-ALPES,PLAN DU LAC DE CASTILLON,6.516210000000000,43.945200000000000,5E,5E,5E,5E,5E,5E,5E,5B
"51",ALPES-DE-HAUTE-PROVENCE,"04",Métropole,Métropole,douce,,SAINTE-CROIX-DU-VERDON,BAIE DE LA SAUNA,6.134640000000000,43.754199999999997,5E,5E,5E,5E,5E,5E,5E,5E
"52",ALPES-DE-HAUTE-PROVENCE,"04",Métropole,Métropole,douce,,SAINTE-CROIX-DU-VERDON,PLAGE DU VILLAGE,6.153840000000000,43.759700000000002,5E,5E,5E,5E,5E,5E,5E,5E
"53",ALPES-DE-HAUTE-PROVENCE,"04",Métropole,Métropole,douce,,SAINTE-CROIX-DU-VERDON,PLAGE FACE AUX TENNIS,6.157610000000000,43.761000000000003,5E,5E,5E,5E,5E,5E,5E,5E
"54",ALPES-DE-HAUTE-PROVENCE,"04",Métropole,Métropole,douce,,SAINT-JULIEN-DU-VERDON,BASE NAUTIQUE,6.544850000000000,43.912300000000002,6E,5E,5E,5E,5E,5E,5E,5E
"55",ALPES-DE-HAUTE-PROVENCE,"04",Métropole,Métropole,douce,,UBAYE-SERRE-PONCON,PLAGE MUNICIPALE,6.364030000000000,44.458199999999998,5E,5E,5E,5E,5E,5E,5E,5E
"56",HAUTES-ALPES,"05",Métropole,Métropole,douce,,CHORGES,BAIE DE CHANTELOUBE,6.304930000000000,44.512599999999999,5E,5E,5E,5E,5E,5E,5E,5E
"57",HAUTES-ALPES,"05",Métropole,Métropole,douce,,CHORGES,BAIE ST MICHEL,6.326180000000000,44.523099999999999,5E,5E,5B,8E,8E,6B,5B,10E
"58",HAUTES-ALPES,"05",Métropole,Métropole,douce,,CHORGES,LE GRAND PRE - LES TREMOUILLES,6.314020000000000,44.508400000000002,5E,7E,5E,5E,5E,5E,5E,5E
"59",HAUTES-ALPES,"05",Métropole,Métropole,douce,,CROTS,CHANTERENNE,6.454900000000000,44.540300000000002,5E,7E,5E,5E,5E,5E,5E,5E
"60",HAUTES-ALPES,"05",Métropole,Métropole,douce,,CROTS,LES EAUX DOUCES,6.428190000000000,44.531100000000002,5B,5B,5E,5E,5E,5E,5E,5E
"61",HAUTES-ALPES,"05",Métropole,Métropole,douce,,EMBRUN,PLAGE SUD EMBRUN,6.477780000000000,44.548600000000000,5E,5E,5E,5E,5E,5E,5E,10E
"62",HAUTES-ALPES,"05",Métropole,Métropole,douce,,EMBRUN,PLAN D'EAU PLAGE,6.476750000000000,44.550500000000000,5E,5E,5E,5E,7E,5E,5E,10E
"63",HAUTES-ALPES,"05",Métropole,Métropole,douce,,EYGLIERS,PLAGE PLAN D'EAU DES ISCLES - COTE DURANCE,6.608800000000000,44.676299999999998,5E,5E,5E,5E,5E,5E,5E,5E
"64",HAUTES-ALPES,"05",Métropole,Métropole,douce,,EYGLIERS,PLAN D`EAU DES ISCLES - COTE ROUTE NATIONALE,6.611510000000000,44.677199999999999,5E,5E,5E,5E,5E,5E,5E,5E
"65",HAUTES-ALPES,"05",Métropole,Métropole,douce,,GARDE-COLOMBE,DU RIOU,5.768640000000000,44.367400000000004,5E,5E,5E,5E,5E,5E,5E,5E
"66",HAUTES-ALPES,"05",Métropole,Métropole,douce,,PRUNIERES,LE NAUTIC,6.361830000000000,44.526800000000001,,,5N,5N,5N,5E,5E,10E
"67",HAUTES-ALPES,"05",Métropole,Métropole,douce,,PRUNIERES,LE ROUSTOU,6.341150000000000,44.520200000000003,5E,5E,5E,5E,5E,7E,5E,5E
"68",HAUTES-ALPES,"05",Métropole,Métropole,douce,,ROCHEBRUNE,"1"" LAC",6.166660000000000,44.461500000000001,5N,5E,5E,5E,5E,5E,6E,6E
"69",HAUTES-ALPES,"05",Métropole,Métropole,douce,,ROCHEBRUNE,"3"" LAC",6.159440000000000,44.460900000000002,6N,5E,5E,5E,5E,5E,6E,6E
"70",HAUTES-ALPES,"05",Métropole,Métropole,douce,,ROCHE-DE-RAME (LA),PLAGE DU LAC DE LA ROCHE DE RAME,6.582590000000000,44.744599999999998,5E,5E,5E,5E,5E,5E,5E,5E
"71",HAUTES-ALPES,"05",Métropole,Métropole,douce,,ROUSSET,BAIGNADE FLOTTANTE DU BOIS VIEUX,6.275880000000000,44.477600000000002,5E,5E,5E,5E,5E,5E,5E,5E
"72",HAUTES-ALPES,"05",Métropole,Métropole,douce,,SAINT-APOLLINAIRE,LAC DE SAINT APOLLINAIRE,6.346450000000000,44.562600000000003,5E,5E,5E,5E,5E,5E,5E,5E
"73",HAUTES-ALPES,"05",Métropole,Métropole,douce,,SAINT-JULIEN-EN-CHAMPSAUR,PLAN D'EAU DU CHAMPSAUR,6.105940000000000,44.658000000000001,5E,5E,5E,5E,6E,5E,5E,5E
"74",HAUTES-ALPES,"05",Métropole,Métropole,douce,,SALLE-LES-ALPES (LA),PLAN D'EAU DU PONTILLAS,6.553040000000000,44.949100000000001,7E,5E,7E,5E,6E,6E,5E,6E
"75",HAUTES-ALPES,"05",Métropole,Métropole,douce,,SAUZE-DU-LAC (LE),PORT SAINT PIERRE (PLAGE),6.323050000000000,44.466700000000003,5E,5E,5E,5E,5E,5E,5E,5E
"76",HAUTES-ALPES,"05",Métropole,Métropole,douce,,SAVINES-LE-LAC,ADOLESCENTS C.C.A.S.,6.369170000000000,44.518999999999998,5E,5E,5E,5E,5E,5E,5E,5E
"77",HAUTES-ALPES,"05",Métropole,Métropole,douce,,SAVINES-LE-LAC,COMBETTE,6.406790000000000,44.528399999999998,5B,7E,5E,5E,5E,5E,5E,5E
"78",HAUTES-ALPES,"05",Métropole,Métropole,douce,,SAVINES-LE-LAC,G.C.U.,6.379210000000000,44.518700000000003,8E,5E,5E,5E,5E,5E,5E,5E
"79",HAUTES-ALPES,"05",Métropole,Métropole,douce,,SAVINES-LE-LAC,LES EYGOIRES - CAMPING,6.384370000000000,44.520699999999998,5B,5B,5B,5E,5E,5E,5E,5E
"80",HAUTES-ALPES,"05",Métropole,Métropole,douce,,SAVINES-LE-LAC,LES EYGOIRES - RAMPE DE MISE A L'EAU,6.387610000000000,44.520699999999998,5E,5E,5E,5E,5E,5E,5E,5E
"81",HAUTES-ALPES,"05",Métropole,Métropole,douce,,SAVINES-LE-LAC,PLAGE DE LA VOILERIE,6.397680000000000,44.523499999999999,,7N,10E,5E,5E,5E,5E,9E
"82",HAUTES-ALPES,"05",Métropole,Métropole,douce,,VAL BUECH-MEOUGE,LES GORGES DE LA MEOUGE,5.795920000000000,44.276499999999999,5B,5B,5S,5S,5B,6S,5S,9S
"83",HAUTES-ALPES,"05",Métropole,Métropole,douce,,VEYNES,PLAN D'EAU DE VEYNES,5.797710000000000,44.518999999999998,5E,5E,5E,5E,5E,5E,5E,5E
"84",ALPES-MARITIMES,"06",Métropole,MO,mer,NON,ANTIBES,ANTIBES LES PINS EST,7.094520000000000,43.570799999999998,20E,20E,20E,17E,18E,18E,18E,18B
"85",ALPES-MARITIMES,"06",Métropole,MO,mer,NON,ANTIBES,ANTIBES LES PINS OUEST,7.090760000000000,43.570300000000003,20E,20E,20E,17E,18E,18E,18E,18E
"86",ALPES-MARITIMES,"06",Métropole,MO,mer,NON,ANTIBES,CAP D'ANTIBES,7.121750000000000,43.552300000000002,20E,20E,20E,17E,18E,18E,18B,18S
"87",ALPES-MARITIMES,"06",Métropole,MO,mer,NON,ANTIBES,FONTONNE EST,7.125720000000000,43.603000000000002,20E,20E,20E,17E,18E,18E,18E,18E
"88",ALPES-MARITIMES,"06",Métropole,MO,mer,NON,ANTIBES,FONTONNE OUEST,7.125570000000000,43.600400000000000,20E,20E,20E,17E,18E,18E,18E,18E
"89",ALPES-MARITIMES,"06",Métropole,MO,mer,NON,ANTIBES,FORT CARRE,7.125570000000000,43.593200000000003,20E,20E,20E,17E,18E,18E,18E,18E
"90",ALPES-MARITIMES,"06",Métropole,MO,mer,NON,ANTIBES,GAROUPE EST,7.137240000000000,43.554200000000002,20E,20B,20B,17B,18S,18B,18B,18B
"91",ALPES-MARITIMES,"06",Métropole,MO,mer,NON,ANTIBES,GAROUPE OUEST,7.135600000000000,43.554699999999997,20B,20E,20E,17E,18B,18E,18B,18S
"92",ALPES-MARITIMES,"06",Métropole,MO,mer,NON,ANTIBES,GRANDE PLAGE JUAN LES PINS,7.106070000000000,43.569499999999998,20E,20E,20E,17E,18B,18B,18B,18B
"93",ALPES-MARITIMES,"06",Métropole,MO,mer,NON,ANTIBES,LA GRAVETTE,7.129280000000000,43.582900000000002,20E,20B,20B,17S,18I,18I,18I,18I
