Passage : Commentaire;Lieu de surveillance : Identifiant;Lieu de surveillance : Mnémonique;Lieu de surveillance : Libellé;Passage : Date;Coordonnées passage : Coordonnées minx;Coordonnées passage : Coordonnées maxx;Coordonnées passage : Coordonnées miny;Coordonnées passage : Coordonnées maxy;Coordonnées passage : Coordonnées redéfinies;Prélèvement : Commentaire;Libellé de l'engin de prélévement;Prélèvement : Niveau;Prélèvement : Immersion;Prélèvement : Immersion Min;Prélèvement : Immersion Max;Prélèvement : Symbole de l'unité d'immersion;Prélèvement : Unité d'immersion;Echantillon : Commentaire;Echantillon : Identifiant interne;Echantillon : Libellé du support;Echantillon : Libellé du taxon support;Résultat : Code paramètre;Résultat : Libellé paramètre;Résultat : Libellé support;Résultat : Libellé fraction;Résultat : Libellé méthode;Résultat : Libellé précision;Résultat : Valeur de la mesure;Résultat : Valeur qualitative;Résultat : Symbole unité de mesure associé au quadruplet;Résultat : Libellé unité de mesure associé au quadruplet;Résultat : Commentaires;Résultat : Service analyste : Libellé;Passage : Date de validation;Passage : Date de qualification;Passage : Niveau de qualité;Passage : Commentaire de qualification;Prélèvement : Date de validation;Prélèvement : Date de qualification;Prélèvement : Niveau de qualité;Prélèvement : Commentaire de qualification;Echantillon : Date de validation;Echantillon : Date de qualification;Echantillon : Niveau de qualité;Echantillon : Commentaire de qualification;Résultat : Date de validation;Résultat : Date de qualification;Résultat : Niveau de qualité;Résultat : Commentaire de qualification;Prélèvement : Service préleveur : Code;Prélèvement : Service préleveur : Libellé
;60001841;003-P-031;Dieppe large;07/04/2010;0.85;0.85;50.2;50.2;0;;Dragues (non spécifiées) ;Fond/sonde-1m;40;;;m;Mètre;;60103812;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;;1;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Environnement Ressource Provence Azur Corse - Toulon;05/01/2016;;Non qualifié;;05/01/2016;;Non qualifié;;05/01/2016;;Non qualifié;;07/01/2016;;Non qualifié;;PRO;Professionnel
;60001841;003-P-031;Dieppe large;23/04/2010;0.85;0.85;50.2;50.2;0;;Dragues (non spécifiées) ;Fond/sonde-1m;40;;;m;Mètre;;60104566;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Environnement Ressource Provence Azur Corse - Toulon;05/01/2016;;Non qualifié;;05/01/2016;;Non qualifié;;05/01/2016;;Non qualifié;;07/01/2016;;Non qualifié;;PRO;Professionnel
;60001841;003-P-031;Dieppe large;14/10/2010;0.85;0.85;50.2;50.2;0;;Dragues (non spécifiées) ;Fond/sonde-1m;40;;;m;Mètre;;60166420;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;< valeur;0.2;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Environnement Ressource Provence Azur Corse - Toulon;05/01/2016;;Non qualifié;;05/01/2016;;Non qualifié;;05/01/2016;;Non qualifié;;07/01/2016;;Non qualifié;;PRO;Professionnel
;60001841;003-P-031;Dieppe large;09/11/2010;-0.833333333;-0.833333333;50.08333333;50.08333333;1;;Dragues (non spécifiées) ;Fond/sonde-1m;40;;;m;Mètre;;60167654;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;< valeur;0.2;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Environnement Ressource Provence Azur Corse - Toulon;05/01/2016;;Non qualifié;;05/01/2016;;Non qualifié;;05/01/2016;;Non qualifié;;07/01/2016;;Non qualifié;;PRO;Professionnel
;60001841;003-P-031;Dieppe large;24/11/2010;0.85;0.85;50.2;50.2;0;;Dragues (non spécifiées) ;Fond/sonde-1m;40;;;m;Mètre;;60168931;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;< valeur;0.2;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Environnement Ressource Provence Azur Corse - Toulon;05/01/2016;;Non qualifié;;05/01/2016;;Non qualifié;;05/01/2016;;Non qualifié;;07/01/2016;;Non qualifié;;PRO;Professionnel
;60001841;003-P-031;Dieppe large;13/12/2010;0.85;0.85;50.2;50.2;0;;Dragues (non spécifiées) ;Fond/sonde-1m;40;;;m;Mètre;;60169606;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;< valeur;0.2;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Environnement Ressource Provence Azur Corse - Toulon;05/01/2016;;Non qualifié;;05/01/2016;;Non qualifié;;05/01/2016;;Non qualifié;;07/01/2016;;Non qualifié;;PRO;Professionnel
;60001841;003-P-031;Dieppe large;26/01/2011;0.62759333;0.62759333;50.08578667;50.08578667;1;;Dragues (non spécifiées) ;Fond/sonde-1m;40;;;m;Mètre;;60186850;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;< valeur;0.2;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Environnement Ressource Provence Azur Corse - Toulon;05/01/2016;;Non qualifié;;05/01/2016;;Non qualifié;;05/01/2016;;Non qualifié;;07/01/2016;;Non qualifié;;PRO;Professionnel
;60001841;003-P-031;Dieppe large;09/02/2011;0.89946667;0.89946667;50.07935;50.07935;1;;Dragues (non spécifiées) ;Fond/sonde-1m;40;;;m;Mètre;;60187656;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;< valeur;0.2;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Environnement Ressource Provence Azur Corse - Toulon;05/01/2016;;Non qualifié;;05/01/2016;;Non qualifié;;05/01/2016;;Non qualifié;;07/01/2016;;Non qualifié;;PRO;Professionnel
;60001841;003-P-031;Dieppe large;22/02/2011;0.85;0.85;50.2;50.2;0;;Dragues (non spécifiées) ;Fond/sonde-1m;40;;;m;Mètre;;60215421;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;< valeur;0.2;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Environnement Ressource Provence Azur Corse - Toulon;05/01/2016;;Non qualifié;;05/01/2016;;Non qualifié;;05/01/2016;;Non qualifié;;07/01/2016;;Non qualifié;;PRO;Professionnel
;60001841;003-P-031;Dieppe large;09/03/2011;0.85;0.85;50.2;50.2;0;;Dragues (non spécifiées) ;Fond/sonde-1m;40;;;m;Mètre;;60222187;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;< valeur;0.2;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Environnement Ressource Provence Azur Corse - Toulon;05/01/2016;;Non qualifié;;05/01/2016;;Non qualifié;;05/01/2016;;Non qualifié;;07/01/2016;;Non qualifié;;PRO;Professionnel
;60001841;003-P-031;Dieppe large;06/04/2011;0.85;0.85;50.2;50.2;0;;Dragues (non spécifiées) ;Fond/sonde-1m;40;;;m;Mètre;;60224334;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Environnement Ressources Provence-Azur-Corse;05/01/2016;;Non qualifié;;05/01/2016;;Non qualifié;;05/01/2016;;Non qualifié;;07/01/2016;;Non qualifié;;PRO;Professionnel
;60001841;003-P-031;Dieppe large;06/05/2011;0.85;0.85;50.2;50.2;0;;Dragues (non spécifiées) ;Fond/sonde-1m;40;;;m;Mètre;;60258293;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;;1.1;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Environnement Ressources Provence-Azur-Corse;05/01/2016;;Non qualifié;;05/01/2016;;Non qualifié;;05/01/2016;;Non qualifié;;07/01/2016;;Non qualifié;;PRO;Professionnel
;60001841;003-P-031;Dieppe large;30/09/2011;0.85;0.85;50.2;50.2;0;;Dragues (non spécifiées) ;Fond/sonde-1m;40;;;m;Mètre;;60267765;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;< valeur;0.2;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Environnement Ressources Provence-Azur-Corse;05/01/2016;;Non qualifié;;05/01/2016;;Non qualifié;;05/01/2016;;Non qualifié;;07/01/2016;;Non qualifié;;PRO;Professionnel
;60001841;003-P-031;Dieppe large;13/10/2011;0.85;0.85;50.2;50.2;0;;Dragues (non spécifiées) ;Fond/sonde-1m;40;;;m;Mètre;;60271736;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;< valeur;0.2;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Environnement Ressources Provence-Azur-Corse;05/01/2016;;Non qualifié;;05/01/2016;;Non qualifié;;05/01/2016;;Non qualifié;;07/01/2016;;Non qualifié;;PRO;Professionnel
;60001841;003-P-031;Dieppe large;10/11/2011;0.85;0.85;50.2;50.2;0;;Dragues (non spécifiées) ;Fond/sonde-1m;40;;;m;Mètre;;60272046;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;< valeur;0.2;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Environnement Ressources de Bretagne Occidentale;05/01/2016;;Non qualifié;;05/01/2016;;Non qualifié;;05/01/2016;;Non qualifié;;23/03/2017;;Non qualifié;;PRO;Professionnel
;60001841;003-P-031;Dieppe large;01/12/2011;0.85;0.85;50.2;50.2;0;;Dragues (non spécifiées) ;Fond/sonde-1m;40;;;m;Mètre;;60272390;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;< valeur;0.2;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Environnement Ressource Provence Azur Corse - Toulon;05/01/2016;;Non qualifié;;05/01/2016;;Non qualifié;;05/01/2016;;Non qualifié;;07/01/2016;;Non qualifié;;PRO;Professionnel
;60001841;003-P-031;Dieppe large;23/12/2011;0.85;0.85;50.2;50.2;0;;Dragues (non spécifiées) ;Fond/sonde-1m;40;;;m;Mètre;;60274067;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;< valeur;0.2;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Environnement Ressource Provence Azur Corse - Toulon;05/01/2016;;Non qualifié;;05/01/2016;;Non qualifié;;05/01/2016;;Non qualifié;;07/01/2016;;Non qualifié;;PRO;Professionnel
;60001841;003-P-031;Dieppe large;18/01/2012;0.756667;0.756667;50.121667;50.121667;1;;Dragues (non spécifiées) ;Fond/sonde-1m;40;;;m;Mètre;;60278430;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;Inf. LD;0.2;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Environnement Ressource Provence Azur Corse - Toulon;05/01/2016;;Non qualifié;;05/01/2016;;Non qualifié;;05/01/2016;;Non qualifié;;07/01/2016;;Non qualifié;;PRO;Professionnel
;60001841;003-P-031;Dieppe large;24/01/2012;-0.01395;-0.01395;50.360067;50.360067;1;;Dragues (non spécifiées) ;Fond/sonde-1m;40;;;m;Mètre;;60278798;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;Inf. LD;0.2;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Environnement Ressource Provence Azur Corse - Toulon;05/01/2016;;Non qualifié;;05/01/2016;;Non qualifié;;05/01/2016;;Non qualifié;;07/01/2016;;Non qualifié;;PRO;Professionnel
;60001841;003-P-031;Dieppe large;29/02/2012;0.640333;0.640333;50.592667;50.592667;1;;Dragues (non spécifiées) ;Fond/sonde-1m;40;;;m;Mètre;;60280712;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;Inf. LD;0.2;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Environnement Ressource Provence Azur Corse - Toulon;05/01/2016;;Non qualifié;;05/01/2016;;Non qualifié;;05/01/2016;;Non qualifié;;07/01/2016;;Non qualifié;;PRO;Professionnel
;60001841;003-P-031;Dieppe large;12/03/2012;0.85;0.85;50.2;50.2;0;;Dragues (non spécifiées) ;Fond/sonde-1m;40;;;m;Mètre;;60281127;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;Inf. LD;0.2;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Environnement Ressource Provence Azur Corse - Toulon;05/01/2016;;Non qualifié;;05/01/2016;;Non qualifié;;05/01/2016;;Non qualifié;;07/01/2016;;Non qualifié;;PRO;Professionnel
;60006630;003-S-001;Manche Est Vergoyer - J;20/09/2006;1.216656898;1.216656898;50.54995581;50.54995581;1;;Dragues (non spécifiées) ;Fond/sonde-1m;30;;;m;Mètre;;5345508;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;< valeur;0.15;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Environnement Ressources de Bretagne Occidentale;05/01/2016;;Non qualifié;;05/01/2016;;Non qualifié;;05/01/2016;;Non qualifié;;07/01/2016;;Non qualifié;;PRO;Professionnel
;60006630;003-S-001;Manche Est Vergoyer - J;25/10/2008;1.216656898;1.216656898;50.54995581;50.54995581;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60030102;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;< valeur;0.15;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Environnement Ressources de Bretagne Occidentale;16/02/2012;;Non qualifié;;05/01/2016;;Non qualifié;;16/02/2012;;Non qualifié;;23/03/2017;;Non qualifié;;PRO;Professionnel
;60006630;003-S-001;Manche Est Vergoyer - J;28/09/2011;1.216656898;1.216656898;50.54995581;50.54995581;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60268491;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;< valeur;0.15;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Environnement Ressources de Bretagne Occidentale;16/02/2012;;Non qualifié;;05/01/2016;;Non qualifié;;16/02/2012;;Non qualifié;;23/08/2012;;Non qualifié;;PRO;Professionnel
;60006630;003-S-001;Manche Est Vergoyer - J;17/10/2011;1.216656898;1.216656898;50.54995581;50.54995581;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60270001;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;< valeur;0.15;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Environnement Ressources de Bretagne Occidentale;16/02/2012;;Non qualifié;;05/01/2016;;Non qualifié;;16/02/2012;;Non qualifié;;23/08/2012;;Non qualifié;;PRO;Professionnel
;60006630;003-S-001;Manche Est Vergoyer - J;09/11/2011;1.216656898;1.216656898;50.54995581;50.54995581;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60272676;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;< valeur;0.15;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Environnement Ressources de Bretagne Occidentale;16/02/2012;;Non qualifié;;05/01/2016;;Non qualifié;;16/02/2012;;Non qualifié;;23/08/2012;;Non qualifié;;PRO;Professionnel
;60006630;003-S-001;Manche Est Vergoyer - J;22/11/2011;1.216656898;1.216656898;50.54995581;50.54995581;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60271978;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;< valeur;0.15;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Environnement Ressources de Bretagne Occidentale;16/02/2012;;Non qualifié;;05/01/2016;;Non qualifié;;16/02/2012;;Non qualifié;;23/08/2012;;Non qualifié;;PRO;Professionnel
;60006630;003-S-001;Manche Est Vergoyer - J;12/01/2012;1.216656898;1.216656898;50.54995581;50.54995581;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60281481;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;< valeur;0.2;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Environnement Ressource Provence Azur Corse - Toulon;23/08/2012;;Non qualifié;;05/01/2016;;Non qualifié;;23/08/2012;;Non qualifié;;23/08/2012;;Non qualifié;;PRO;Professionnel
;60006630;003-S-001;Manche Est Vergoyer - J;08/02/2012;1.216656898;1.216656898;50.54995581;50.54995581;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60280719;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;< valeur;0.15;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Environnement Ressource Provence Azur Corse - Toulon;23/08/2012;;Non qualifié;;05/01/2016;;Non qualifié;;23/08/2012;;Non qualifié;;23/08/2012;;Non qualifié;;PRO;Professionnel
;60006630;003-S-001;Manche Est Vergoyer - J;14/03/2012;1.216656898;1.216656898;50.54995581;50.54995581;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60281424;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;< valeur;0.2;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Environnement Ressource Provence Azur Corse - Toulon;23/08/2012;;Non qualifié;;05/01/2016;;Non qualifié;;23/08/2012;;Non qualifié;;23/08/2012;;Non qualifié;;PRO;Professionnel
;60006630;003-S-001;Manche Est Vergoyer - J;28/03/2012;1.216656898;1.216656898;50.54995581;50.54995581;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60281712;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;< valeur;0.2;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Environnement Ressource Provence Azur Corse - Toulon;23/08/2012;;Non qualifié;;05/01/2016;;Non qualifié;;23/08/2012;;Non qualifié;;23/08/2012;;Non qualifié;;PRO;Professionnel
;60006630;003-S-001;Manche Est Vergoyer - J;17/04/2012;1.216656898;1.216656898;50.54995581;50.54995581;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60285581;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;;1.2;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Environnement Ressource Provence Azur Corse - Toulon;23/08/2012;;Non qualifié;;05/01/2016;;Non qualifié;;23/08/2012;;Non qualifié;;23/08/2012;;Non qualifié;;PRO;Professionnel
;60006630;003-S-001;Manche Est Vergoyer - J;06/09/2012;1.216656898;1.216656898;50.54995581;50.54995581;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60323401;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;< valeur;0.5;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Environnement Ressources de Bretagne Occidentale;30/01/2013;;Non qualifié;;05/01/2016;;Non qualifié;;30/01/2013;;Non qualifié;;30/01/2013;;Non qualifié;;PRO;Professionnel
;60006630;003-S-001;Manche Est Vergoyer - J;20/09/2012;1.216656898;1.216656898;50.54995581;50.54995581;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60329566;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;< valeur;0.5;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Environnement Ressources de Bretagne Occidentale;30/01/2013;;Non qualifié;;05/01/2016;;Non qualifié;;30/01/2013;;Non qualifié;;30/01/2013;;Non qualifié;;PRO;Professionnel
;60006630;003-S-001;Manche Est Vergoyer - J;07/10/2012;1.216656898;1.216656898;50.54995581;50.54995581;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60330014;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;;2.7;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;30/01/2013;;Non qualifié;;05/01/2016;;Non qualifié;;30/01/2013;;Non qualifié;;04/12/2013;;Non qualifié;;PRO;Professionnel
;60006630;003-S-001;Manche Est Vergoyer - J;21/10/2012;1.21667;1.21667;50.6125;50.6125;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60333181;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;;2.5;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Environnement Ressources de Bretagne Occidentale;30/01/2013;;Non qualifié;;05/01/2016;;Non qualifié;;30/01/2013;;Non qualifié;;30/01/2013;;Non qualifié;;PRO;Professionnel
;60006630;003-S-001;Manche Est Vergoyer - J;04/11/2012;1.216656898;1.216656898;50.54995581;50.54995581;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60338481;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;;2.5;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;30/01/2013;;Non qualifié;;05/01/2016;;Non qualifié;;30/01/2013;;Non qualifié;;30/01/2013;;Non qualifié;;PRO;Professionnel
;60006630;003-S-001;Manche Est Vergoyer - J;19/11/2012;1.45306;1.45306;50.72694;50.72694;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60344487;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;30/01/2013;;Non qualifié;;05/01/2016;;Non qualifié;;30/01/2013;;Non qualifié;;30/01/2013;;Non qualifié;;PRO;Professionnel
;60006630;003-S-001;Manche Est Vergoyer - J;02/12/2012;1.60056;1.60056;50.88556;50.88556;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60353067;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;;2.1;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;30/01/2013;;Non qualifié;;05/01/2016;;Non qualifié;;30/01/2013;;Non qualifié;;30/01/2013;;Non qualifié;;PRO;Professionnel
;60006630;003-S-001;Manche Est Vergoyer - J;17/12/2012;1.38222;1.38222;50.85111;50.85111;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60366989;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;;1.8;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;22/02/2017;;Non qualifié;;22/02/2017;;Non qualifié;;22/02/2017;;Non qualifié;;22/02/2017;;Non qualifié;;PRO;Professionnel
;60006630;003-S-001;Manche Est Vergoyer - J;30/12/2012;1.21667;1.21667;50.6;50.6;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60372267;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;;12.1;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;30/01/2013;;Non qualifié;;30/01/2013;;Non qualifié;;30/01/2013;;Non qualifié;;30/01/2013;;Non qualifié;;PRO;Professionnel
;60006630;003-S-001;Manche Est Vergoyer - J;13/01/2013;0.52167;0.52167;50.63389;50.63389;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60376007;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;16/10/2013;;Non qualifié;;05/01/2016;;Non qualifié;;16/10/2013;;Non qualifié;;16/10/2013;;Non qualifié;;PRO;Professionnel
Les csj ont été apportées au laboratoire de Boulogne le 28 sachant que ce prélèvement a transité par Dunkerque.;60006630;003-S-001;Manche Est Vergoyer - J;25/01/2013;1.33889;1.33889;50.80278;50.80278;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60387067;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;16/10/2013;;Non qualifié;;05/01/2016;;Non qualifié;;16/10/2013;;Non qualifié;;16/10/2013;;Non qualifié;;PRO;Professionnel
;60006630;003-S-001;Manche Est Vergoyer - J;09/02/2013;1.21667;1.21667;50.6;50.6;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60391167;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;16/10/2013;;Non qualifié;;05/01/2016;;Non qualifié;;16/10/2013;;Non qualifié;;16/10/2013;;Non qualifié;;PRO;Professionnel
;60006630;003-S-001;Manche Est Vergoyer - J;22/02/2013;1.26389;1.26389;50.8;50.8;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60394547;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;16/10/2013;;Non qualifié;;05/01/2016;;Non qualifié;;16/10/2013;;Non qualifié;;16/10/2013;;Non qualifié;;PRO;Professionnel
;60006630;003-S-001;Manche Est Vergoyer - J;09/03/2013;1.38417;1.38417;50.68;50.68;1;;Dragues (non spécifiées) ;Fond/sonde-1m;;;;;;;60401928;Bivalve;Pecten maximus;ASP;Toxines ASP;Bivalve;Chair totale égouttée;CL/UV toxines amnésiantes - mg/kg;< valeur;1;;mg.kg-1;Milligramme par kilogramme;;Laboratoire Agro-Vétérinaire 76;22/02/2017;;Non qualifié;;22/02/2017;;Non qualifié;;22/02/2017;;Non qualifié;;22/02/2017;;Non qualifié;;PRO;Professionnel
